Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Lao PDR,LAO,Age dependency ratio (% of working-age population),SP.POP.DPND,80.57063715,81.01485126,81.37379764,81.77506683,82.47203301,82.94937218,83.03743724,83.17726301,83.35089409,83.55605776,83.79927532,84.05662595,84.32336747,84.62543806,85.02917764,85.65258357,86.53568356,87.58855076,88.64215661,89.53176505,90.15824997,90.50259787,90.62129686,90.61998588,90.57710482,90.49191011,90.37200391,90.23551133,90.08582165,89.9423089,89.836227,89.79524796,89.80910089,89.84673833,89.82881274,89.67430237,89.35718834,88.79319888,87.96066631,86.93329002,85.75195308,84.41303094,82.88616308,81.14528106,79.20560269,76.89395828,74.33830037,71.93052256,69.76522008,67.87096802,66.20773095,64.7046185,63.324826,61.99923329,60.68500815,59.43978015,58.35366362,57.46455655,56.72103261,56.0518992,55.40717055,54.7362689
Lebanon,LBN,Age dependency ratio (% of working-age population),SP.POP.DPND,92.52571607,94.43651761,96.00206668,97.07020415,97.6320441,97.17095905,95.86560265,94.48603634,93.0467758,91.57366173,90.08525058,88.58404647,87.08309786,85.61442537,84.20179579,83.06360398,81.99831778,80.8642902,79.53236162,78.03638559,76.79905459,75.61849202,74.41905914,73.35298788,72.53980452,71.8250114,71.17721756,70.48380342,69.76646203,69.32820634,69.11593079,68.73182907,68.06603268,67.25865114,66.33761169,65.28775207,64.13980907,62.92112058,61.61376143,60.24951303,58.91262539,57.62441491,56.36226305,55.0616814,53.6554318,52.20959157,50.85640645,49.6213897,48.51043271,47.56113517,46.80498311,46.22566616,45.80770906,45.56356545,45.4663526,46.79245499,49.58123541,52.39631979,55.16319433,57.78841058,59.19797749,59.33839292
Liberia,LBR,Age dependency ratio (% of working-age population),SP.POP.DPND,76.93873422,76.9829201,77.24362733,77.77004901,78.76668822,79.79485776,80.51900465,81.20180735,81.84415448,82.48484391,83.07156938,83.61974938,84.15816381,84.67553077,85.21361915,85.87402261,86.63349186,87.44413017,88.31226853,89.16496974,89.96208956,90.62423355,91.11247587,91.52370765,91.51667781,91.10599157,90.69160087,90.17947396,89.48667145,88.63141425,88.02652773,87.43588182,86.65174151,85.81559851,84.94343869,84.18289843,83.67607841,83.40243726,83.22918366,83.24138669,83.5063674,83.81638625,84.21556955,84.71567954,85.31827497,86.00698512,86.73562031,87.4486582,87.77812736,87.92072719,88.062838,86.69765531,85.69003507,85.99213486,85.9089402,85.45929456,84.87987966,84.28946853,83.53556041,82.57186176,81.26368362,79.70562202
Libya,LBY,Age dependency ratio (% of working-age population),SP.POP.DPND,85.77039491,87.00467018,88.51363299,90.37646564,92.29303574,95.10659248,99.39945171,104.1347356,108.7482058,113.1026617,117.1164963,120.7274022,123.3146239,122.8958775,120.5608933,117.9795169,114.7642342,111.1473942,107.1868874,102.963557,98.69258209,94.69953102,91.24344724,88.36913085,85.99312077,84.11434505,82.71674627,81.62027122,80.4565388,79.0109421,77.37499032,75.58953508,73.66553438,71.62569274,69.51867947,67.50052465,65.67882877,63.98800584,62.3536736,60.69359424,59.11453382,57.75321873,56.54416509,55.48937159,54.65790458,54.02238686,53.28802125,52.53070539,51.90683211,51.40168517,51.10237205,54.66181197,58.6477078,57.85733916,57.19857077,56.75226791,56.2044449,55.39065092,54.32240352,53.16333185,51.98685601,50.78086051
St. Lucia,LCA,Age dependency ratio (% of working-age population),SP.POP.DPND,100.8638456,103.3429786,105.8108671,108.1996709,110.4861355,112.6320403,114.5230756,116.1096475,117.3395389,118.1020049,117.1824636,114.8736773,112.5549078,110.2240025,107.9866573,106.0143013,104.2848652,102.6982872,101.1945159,99.70745081,98.15744029,96.45020135,94.71231735,93.20527092,91.97137147,90.85066924,89.67695641,88.43716419,87.18360625,85.85246444,84.17741998,82.17830534,79.7194128,76.98189614,74.49469195,72.28479667,70.29896805,68.46268883,66.76412426,65.27696549,63.83610329,62.03549556,59.92784422,57.86584303,55.96061078,54.19887185,52.53585009,50.96199771,49.53253619,48.27423498,46.79210285,45.14143586,43.76598572,42.62128441,41.5864119,40.60526,39.73670453,39.06808066,38.57551278,38.18577155,37.91145376,37.68892363
Latin America & Caribbean,LCN,Age dependency ratio (% of working-age population),SP.POP.DPND,87.23838313,87.8371884,88.33205221,88.69061827,88.87167371,88.91047878,88.85858403,88.69213382,88.40083448,87.9950849,87.47004173,86.79963747,86.01470185,85.17996689,84.30471538,83.40423428,82.49860673,81.57270583,80.62371646,79.66548238,78.69198715,77.72234067,76.80695083,75.94495601,75.10752939,74.28131431,73.45000576,72.61006332,71.77096659,70.94155013,70.09508223,69.22677148,68.35811897,67.49068702,66.62119843,65.74694612,64.85631145,63.94119245,63.02012752,62.10723625,61.21148454,60.3342244,59.46192143,58.58781119,57.71900805,56.87481558,56.06078089,55.27440404,54.51519831,53.7845536,53.07173785,52.41222545,51.81165819,51.24019387,50.7231629,50.27271638,49.86753009,49.51996824,49.24417783,48.99653779,48.7204781,48.42278576
Least developed countries: UN classification,LDC,Age dependency ratio (% of working-age population),SP.POP.DPND,83.9008389,84.34984044,84.83798677,85.44440816,86.13012501,86.73373394,87.25196883,87.75579385,88.23663445,88.72417651,89.23501356,89.80993093,90.40969866,90.89595316,91.23818476,91.45688349,91.65542074,91.86603989,92.0417876,92.22973964,92.50846601,92.79108747,92.92228145,92.91760029,92.87110151,92.82053522,92.71202797,92.56637624,92.41703676,92.27989084,92.13042798,91.8889408,91.56610728,91.30305681,90.85352569,90.3100815,89.99162687,89.69037886,89.15841042,88.53043491,87.96164103,87.41006595,86.9155881,86.43439147,85.91876081,85.38006299,84.89568342,84.54055065,84.15796672,83.66571133,83.14122486,82.54090512,81.93197512,81.33716569,80.70933323,80.1146883,79.50281979,78.85538248,78.22524627,77.59427872,76.91015944,76.2082961
Low income,LIC,Age dependency ratio (% of working-age population),SP.POP.DPND,84.67239118,84.84463098,85.04269778,85.3930029,85.86696442,86.3354824,86.8786828,87.55404482,88.22270575,88.85079192,89.46973188,90.12399651,90.7958719,91.31253296,91.65304159,91.96040261,92.31173416,92.6481522,92.84101563,92.99105757,93.22172391,93.44204757,93.47040917,93.38666883,93.35097733,93.39762304,93.49364729,93.64878333,93.85187536,94.10087107,94.37921084,94.58091535,94.74247866,95.04590161,94.99907164,94.81177479,95.0815299,95.40921847,95.42719754,95.23515858,95.0030773,94.70045149,94.37407525,94.0059655,93.57047686,93.0768073,92.50301957,92.0241761,91.59127199,91.08207815,90.56857698,89.97460552,89.46718057,89.15626413,88.81703102,88.36552557,87.73428517,86.98836009,86.19297263,85.32089983,84.42568108,83.54717448
Liechtenstein,LIE,Age dependency ratio (% of working-age population),SP.POP.DPND,58.35416266,57.86364063,57.05946735,56.38864241,55.90088923,55.6668069,55.43620859,55.21447935,55.40886853,55.81324845,55.96065671,55.61582411,54.71070873,53.70587829,52.89071998,52.11016445,51.18155992,50.32840722,49.44125455,48.56660028,47.61483056,46.59610157,45.70359027,44.60539461,43.46220678,42.53405705,41.9929942,41.72798847,41.35977337,41.12875131,40.98416899,40.86738144,40.8954513,40.95434905,41.0543871,40.98585121,40.81064078,40.612552,40.53086528,40.55160526,40.38085522,40.32963337,40.57324044,40.60626111,40.58363048,40.85154883,41.10248322,41.41288168,41.77980696,42.30723204,42.59744384,42.90960787,43.53963511,44.17894077,44.89493008,45.40111323,46.08840895,46.92492632,47.84123911,48.79171017,49.51006867,50.1634804
Sri Lanka,LKA,Age dependency ratio (% of working-age population),SP.POP.DPND,85.07477793,84.62645226,83.93356191,83.17616534,82.61303139,82.12536836,81.51721984,80.88627315,80.24036566,79.51408571,78.71231661,77.84044872,76.86572159,75.74200152,74.48293562,73.24020986,72.17122793,71.25934062,70.49251848,69.8922945,69.3913473,68.94879065,68.38238545,67.61386384,66.80457838,65.97299723,65.09280349,64.15694132,63.18051918,62.28779877,61.46105471,60.59677968,59.70896254,58.69461903,57.47947877,56.20880373,54.95060505,53.80030679,52.84792415,52.05034178,51.37208722,50.78247042,50.32312909,50.00553624,49.75028429,49.54823322,49.40713834,49.36148146,49.40530153,49.50710262,49.61284168,49.71608361,50.02411036,50.52147266,51.02482162,51.45569726,51.76123692,52.00654442,52.23323058,52.38770205,52.41623435,52.37236957
Lower middle income,LMC,Age dependency ratio (% of working-age population),SP.POP.DPND,79.64319797,80.63535309,81.60486912,82.58113113,83.32075973,83.76572062,84.09210556,84.28841246,84.37160146,84.35972914,84.25137027,84.11366357,83.93105251,83.68611068,83.40626393,83.07645123,82.75841638,82.41305843,82.01797989,81.6645076,81.3152866,80.93138952,80.60186102,80.34304897,80.10449638,79.82715641,79.48559136,79.08725096,78.61032466,78.08236162,77.50521477,76.86175827,76.26082672,75.6440511,74.91130962,74.03803905,73.05368766,71.99985737,70.891323,69.78152007,68.72562528,67.73929527,66.85666189,66.0239195,65.17930815,64.35460985,63.55846837,62.78773647,62.07040907,61.40126606,60.76366411,60.1870962,59.68074545,59.21211781,58.78469223,58.39631789,57.99954892,57.58492111,57.18852179,56.81168593,56.39759471,55.93442892
Low & middle income,LMY,Age dependency ratio (% of working-age population),SP.POP.DPND,79.3628266,79.60726172,80.15356534,81.21391084,82.07980701,82.47801128,82.69697398,82.62811626,82.48833386,82.38702634,82.14587423,81.91254769,81.54863803,81.15738775,80.9950193,80.86442412,80.6825692,80.02727815,78.67107161,77.33911864,76.24728832,75.24930047,74.45684007,73.63308052,72.73836909,71.92998787,71.21474083,70.63934568,70.11192883,69.66168821,69.34355887,68.99023254,68.62569476,68.28207919,67.79348128,67.15607683,66.43154893,65.58284187,64.69402509,63.81999906,62.94017751,62.0465701,61.15187127,60.30408779,59.47795982,58.65405999,57.94359588,57.38112764,56.89744229,56.47802843,56.11392623,55.83173347,55.66594293,55.580555,55.54862634,55.55107505,55.55845074,55.60067757,55.63904615,55.63473094,55.56704915,55.39552405
Lesotho,LSO,Age dependency ratio (% of working-age population),SP.POP.DPND,98.37207989,98.37808102,98.2108305,97.62813702,96.44974873,95.98181027,96.39979826,95.97586672,94.68343725,93.14865214,91.45372851,89.71637744,88.0155794,86.39697072,84.93962633,83.75919605,82.97121921,83.14706419,83.96346747,84.71982706,85.48687189,86.25401298,86.97516836,87.6163306,88.19365944,88.41623876,87.66025188,87.04448271,87.17634523,87.1849031,86.95373846,86.50056526,85.88145632,85.12238059,84.20886701,83.20433459,82.22827445,81.11760466,79.82895936,78.52556212,77.25721067,76.10357972,75.03174176,74.02111274,73.08699579,72.1792858,71.25802455,70.16540695,69.13176247,68.36441401,67.60280726,66.82292763,66.10165518,65.53121999,65.15524376,64.77760882,64.32885209,63.84023091,63.300822,62.82093956,62.43892596,62.09137975
Late-demographic dividend,LTE,Age dependency ratio (% of working-age population),SP.POP.DPND,77.26824816,76.82800758,76.99671691,78.24825871,79.27279746,79.56160768,79.56376255,79.03512223,78.47463261,78.11217798,77.54455076,77.03885511,76.29468776,75.5524723,75.35849786,75.30429379,75.16112091,74.05171182,71.48894577,68.9482891,66.9156039,65.10548972,63.685854,62.12844782,60.38484106,58.84879513,57.5833081,56.67360881,55.92483758,55.36812949,55.13341183,54.89466262,54.54153759,54.19974347,53.71775406,53.06761651,52.24657748,51.20401199,50.1798244,49.2158594,48.18417641,47.04430488,45.76223664,44.53933387,43.40284864,42.24546365,41.33869427,40.75654698,40.30538332,39.99032095,39.80309635,39.78081242,39.98713428,40.35499872,40.85401517,41.44855752,42.10320918,42.91025968,43.70081077,44.38026821,44.97690283,45.36397751
Lithuania,LTU,Age dependency ratio (% of working-age population),SP.POP.DPND,57.62968115,58.08969885,58.46955825,58.65575376,58.71222055,58.74309043,58.79212303,58.86260138,58.97796816,59.0778126,59.16189387,59.27282547,59.24771135,58.86736558,58.11803502,57.12306003,56.02139616,54.98756648,54.05318425,53.17676239,52.3222525,51.42878064,50.5479671,49.82608669,49.34756685,49.07450438,49.00506854,49.14366571,49.43819352,49.79837169,50.22182862,50.67661704,51.14719196,51.53189623,51.64759432,51.65155139,51.63188132,51.56945749,51.42840931,51.1587699,50.86365808,50.52750274,50.11490564,49.76418538,49.50893802,49.23092263,48.97744865,48.77297634,48.67130592,48.7296514,48.93657332,49.21335813,49.50633624,49.90076519,50.43997673,51.10230073,51.86281767,52.68526916,53.43942207,54.20743802,55.01509726,55.69688227
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,46.8682172,47.78425071,48.55451708,49.24067303,50.06524576,50.93429009,51.72493706,52.41778441,52.85989322,53.05265449,53.15917814,52.89245497,52.20245649,51.69156985,51.3046591,50.80158637,50.14880395,49.52229233,49.04829154,48.50575842,47.8013459,46.95941188,46.05499748,45.02651652,44.14647883,43.68400224,43.41640613,43.25678803,43.40296444,43.77216059,44.22893878,44.82123745,45.47090026,46.17511961,46.91779823,47.59477851,48.1669868,48.6072828,48.92662024,49.19695835,49.02126875,48.7627949,48.82818754,48.66274955,48.46221156,48.25044221,47.90983401,47.54170419,47.08848186,46.64168552,46.19033612,45.4817189,44.88511707,44.71346808,44.59609087,44.38155397,44.04076602,43.81255095,43.78435268,43.82170776,43.96579089,44.21442541
Latvia,LVA,Age dependency ratio (% of working-age population),SP.POP.DPND,48.5779874,48.94549918,49.18184013,49.24604696,49.25131941,49.26117687,49.33254761,49.51501602,49.82999503,50.12480651,50.34939944,50.63164927,50.84360502,50.84896365,50.74572306,50.56744862,50.31315888,50.07757303,49.87912683,49.6822032,49.45574851,49.1116055,48.71489946,48.4664462,48.33582582,48.21236965,48.2485136,48.5408787,48.99675271,49.50140114,49.98732811,50.49345355,51.01558425,51.40099477,51.50847807,51.38952347,51.15431603,50.78115994,50.13621177,49.36408073,48.74750025,48.2179311,47.74800299,47.509313,47.44070929,47.39578498,47.43665664,47.58179351,47.88545564,48.32707936,48.76301155,49.36803319,50.25588982,51.37783253,52.58006355,53.68624342,54.8197859,55.97980071,56.92045002,57.89268734,58.85725033,59.34051532
"Macao SAR, China",MAC,Age dependency ratio (% of working-age population),SP.POP.DPND,86.88330747,89.62673657,91.03847694,91.92902458,92.41904507,92.61134069,91.82819247,89.56731862,86.06930598,81.44542305,75.85890552,69.64330579,63.75465908,58.97241822,55.10157999,52.00253626,49.57733497,47.73279134,46.37377673,45.49455887,45.21901267,45.12928846,44.9306375,44.87199717,44.9775136,45.14565066,45.36281124,45.67791067,46.05599568,46.55993396,47.23895688,48.07565796,48.95932091,49.60585674,49.83235444,49.72556925,49.29837,48.39868939,47.08018558,45.48385553,43.59151675,41.39910805,38.98754053,36.49678333,34.02630199,31.7529526,29.79674282,28.09913247,26.69626692,25.69435925,25.03802989,24.84678472,25.32251787,26.13867785,26.98559826,27.90639657,28.9513917,30.19870007,31.70623641,33.41153246,35.1616462,36.86454614
St. Martin (French part),MAF,Age dependency ratio (% of working-age population),SP.POP.DPND,95.78598485,96.53739612,96.85957829,96.86684073,96.13282892,93.93817744,91.20545868,88.46564614,87.80321148,88.89260622,89.60784314,90.25870329,90.76443058,91.16930572,91.1058405,89.84597832,87.44223974,84.78880539,81.78897949,78.24858757,74.17693169,69.64209629,61.67870036,53.41242149,48.05744183,44.84284266,43.00392157,42.19570406,41.9992765,42.06319201,43.27848811,45.57013323,47.66312363,49.31842549,50.52512936,51.24081591,51.49657411,51.29608592,50.52239578,49.6092545,49.24146968,49.20455661,49.22178057,49.3684506,49.61563101,49.89469911,50.12296882,50.142021,49.86717268,49.29961572,48.76565879,48.93067847,49.65313837,50.26774044,50.34750352,50.19728941,50.22872432,49.9826087,49.68164132,49.55748216,49.36453315,49.09464252
Morocco,MAR,Age dependency ratio (% of working-age population),SP.POP.DPND,93.3861012,95.52510062,97.43584601,99.11244381,100.0629134,100.4313912,100.6437658,100.7218144,100.5720217,100.1672839,99.55015369,98.75213382,97.8745644,96.94217113,95.87390094,94.71402637,93.50507228,92.21465321,90.91839904,89.69124453,88.53267641,87.44771349,86.41644271,85.44291811,84.49052343,83.47526502,82.41169701,81.28432673,80.03942249,78.70600777,77.31835701,75.98363135,74.70568378,73.36023966,71.90427756,70.29465743,68.5841447,66.8865232,65.26171329,63.72279184,62.24488804,60.82007174,59.46881239,58.21422835,56.98265979,55.74104509,54.60363548,53.63265352,52.81283889,52.17017975,51.71388805,51.42283957,51.2331479,51.1150231,51.10522872,51.18976663,51.29538725,51.45349355,51.68618923,51.91910583,52.07488652,52.15478703
Monaco,MCO,Age dependency ratio (% of working-age population),SP.POP.DPND,50.01376462,49.45084931,49.8237766,51.57020328,53.36476928,54.72814033,55.51384327,55.52809139,55.82984936,56.81444992,57.50535401,57.96906092,58.40758656,58.43221409,58.15074496,58.28837209,58.51389399,58.2368548,57.64070292,56.69489051,55.47516509,54.09160219,53.03030303,52.7982528,53.01373552,53.22057337,53.3701367,53.44603381,53.43389621,53.01419342,52.62177939,52.7359952,53.02887243,53.32608481,53.6755667,54.06675149,54.4104761,54.7862296,55.10449774,55.17340487,55.23094578,55.72621676,56.4843448,57.24782249,57.96050375,58.55655863,58.93947669,59.08818236,60.15884186,63.36089543,67.62833468,71.89446498,76.04383339,79.89031079,83.42984862,86.84999746,89.04130546,89.97897328,91.09299205,92.55446368,94.03510616,95.2213708
Moldova,MDA,Age dependency ratio (% of working-age population),SP.POP.DPND,66.74599238,68.43695925,69.54539792,69.84573345,69.39612578,68.19728873,66.66039047,65.21654558,63.79191162,62.34617942,60.89224113,59.45805532,58.05982285,56.70314325,55.42265758,54.27924025,53.33739026,52.67480895,52.27818964,52.12376152,52.13339905,52.1986854,52.38612867,52.84495395,53.62187612,54.52435628,55.4450296,56.30115597,56.88511263,57.09245218,56.98911072,56.7162944,56.4409166,56.13739046,55.59072449,54.74910657,53.62422257,52.34482573,50.94354274,49.38342716,48.08535546,47.05658544,45.89598406,44.65051322,43.56412968,42.66973045,41.97005043,41.43968058,40.93241875,40.44851952,39.93277993,39.44312401,39.12535087,39.26543175,40.3077544,41.9566138,43.67377607,45.2938822,46.74324351,48.10278714,49.26405406,50.17752906
Madagascar,MDG,Age dependency ratio (% of working-age population),SP.POP.DPND,93.04667853,95.14356224,97.10305796,98.80360817,99.49661867,99.39747358,99.34857435,99.36964909,99.47434823,99.68670884,100.0110552,100.4961362,101.0897092,101.6446589,102.0844117,102.3935088,102.5840735,102.6615843,102.6384543,102.5082275,102.2448135,101.7811457,101.1206366,100.3115495,99.38750413,98.38305522,97.25293334,96.11166204,95.10915664,94.24779566,93.55447276,93.01239052,92.5774488,92.24508195,92.03895915,91.99076061,92.08365979,92.22961412,92.34338595,92.3723694,92.25273875,92.01591914,91.64786405,91.12374895,90.48892101,89.74084134,88.91112723,88.02800241,87.07664803,86.0558618,84.95080572,83.73995832,82.46402836,81.21805233,80.12025583,79.18121154,78.34108837,77.57660746,76.84196236,76.10333639,75.33356964,74.51405737
Maldives,MDV,Age dependency ratio (% of working-age population),SP.POP.DPND,70.71040083,71.56735633,72.89337186,74.73818285,77.30026969,80.9726549,84.96469587,87.82563709,89.38427142,90.43591826,91.34734816,91.98761049,92.21682539,91.98429297,91.82946528,92.35038772,93.12589217,93.50117917,93.82104126,94.16509228,94.19718044,93.91608472,93.27663156,92.26085185,91.38900999,91.89513365,93.61219641,95.31732599,96.53943168,97.33877832,98.1668267,98.96382382,99.30657421,99.05510663,98.09524558,96.12025095,93.24549004,89.94902498,86.29701704,82.27822382,78.05698943,73.89125593,69.96813287,66.28120996,62.75317819,59.39102897,55.74506239,51.85115992,48.35411153,45.47511972,43.17307083,41.36868693,40.00686416,38.98951151,38.06644624,37.21927324,36.55729081,36.03037082,35.6197006,35.39976436,35.45256351,35.61527339
Middle East & North Africa,MEA,Age dependency ratio (% of working-age population),SP.POP.DPND,88.0045797,89.04587383,89.88832426,90.62451923,91.11196714,91.42432306,91.73002609,91.952627,92.04764584,92.04146707,91.99786252,91.92394182,91.82344463,91.65725414,91.40813047,91.32808975,91.45781822,91.361154,91.04850678,90.74950018,90.45332527,89.7637765,89.13328145,88.91307848,88.67818618,88.40195454,88.09150364,87.73911945,87.29437779,86.67951178,85.70639695,84.39046564,83.27859758,82.32422564,81.05847234,79.26880782,77.30858949,75.1857971,72.98634991,70.82523499,68.73303029,66.74053566,64.97150624,63.3292118,61.74375672,60.21275547,58.60534727,57.04560991,55.85666926,55.03370584,54.50451269,54.36365231,54.50135712,54.83240498,55.30574307,55.71784285,55.90661566,55.97022108,55.96441651,55.85877118,55.80083167,55.66734883
Mexico,MEX,Age dependency ratio (% of working-age population),SP.POP.DPND,97.91503582,98.63907995,99.23077593,99.65017629,100.0107279,100.4714208,100.9568828,101.3527474,101.655849,101.8840787,102.0178361,101.7321091,101.078831,100.3971171,99.67063357,98.90173434,98.0721721,97.12541228,96.02149169,94.72975967,93.21831417,91.56023474,89.89415297,88.22741304,86.5303678,84.83121686,83.08222537,81.25477467,79.44011746,77.68698367,75.92369197,74.18946293,72.65380512,71.36407856,70.23343654,69.21168626,68.2423362,67.27409188,66.3464749,65.45402746,64.5909513,63.78814918,63.01354144,62.24932038,61.44251302,60.5731802,59.69102884,58.82333325,58.0005947,57.20724318,56.38445982,55.64629832,54.98575362,54.2852778,53.57964442,52.89142232,52.26845236,51.71927171,51.20120626,50.64740708,50.05561064,49.4472845
Marshall Islands,MHL,Age dependency ratio (% of working-age population),SP.POP.DPND,115.6705948,116.7782484,117.6962933,118.6427558,119.4593918,120.2620723,121.1579195,119.6715818,114.5688598,108.7285477,105.5836693,106.5271967,109.2866083,111.5984082,112.8659727,113.5739103,114.7036241,116.099858,117.7203205,119.3738464,120.3637366,120.4605787,120.1847134,119.8765357,119.6878117,119.5908246,119.6347279,119.7746009,119.6209531,118.3671488,116.1425084,113.7412556,111.3522317,108.8500107,106.0652417,103.1981404,100.3615441,97.55131301,94.95416208,92.22995894,88.95354915,85.41879643,82.06935721,79.01185901,76.19926199,73.74260592,71.91969807,70.86574338,70.49263425,70.68152866,71.34562951,71.34631559,70.37532637,69.29416807,68.0745383,66.72853045,65.49327124,64.55572604,63.72018512,62.68276715,61.3686206,59.8676957
Middle income,MIC,Age dependency ratio (% of working-age population),SP.POP.DPND,79.00304111,79.24876074,79.81736367,80.92658858,81.81921045,82.21218053,82.40852521,82.28758334,82.09088393,81.93807839,81.63607379,81.33955886,80.90163784,80.44475715,80.2439012,80.0782854,79.85387839,79.12296506,77.64837117,76.20067977,75.00992877,73.92428201,73.06801893,72.18158831,71.21341936,70.3309781,69.54565861,68.90544444,68.3127997,67.79695508,67.42157632,67.01140318,66.58093557,66.15584465,65.60504924,64.90348504,64.06613997,63.08925837,62.09340718,61.12663771,60.1571123,59.17610029,58.18362165,57.24029857,56.32883463,55.4222355,54.64038314,54.00991873,53.46331078,52.99448813,52.58717438,52.27961072,52.09599266,51.98759793,51.94286956,51.9459137,51.96987872,52.04438419,52.11919787,52.15291046,52.11930897,51.9691631
North Macedonia,MKD,Age dependency ratio (% of working-age population),SP.POP.DPND,73.06797417,72.55278423,72.46892634,72.182627,71.16877768,70.11912873,68.98110572,67.59767696,65.91603533,64.08645593,62.30123588,60.79142478,59.41809283,58.0737525,56.86151258,55.7627891,54.72508044,53.83163219,53.13715778,52.5476916,52.0084875,51.58339319,51.24722823,50.94699228,50.71241761,50.53335229,50.40082189,50.30326669,50.20628182,50.07638385,49.87239203,49.4745201,49.62538472,50.45398551,51.00771698,50.90629041,50.27659364,49.4043259,48.45501329,47.77474484,47.49158402,47.48129379,47.25990301,46.70495755,46.09662515,45.43198946,44.74701546,44.11965077,43.56146974,43.02719487,42.55259522,42.14861766,41.92680287,41.99114633,42.24213908,42.52830119,42.78168444,43.03339442,43.3525808,43.83798561,44.31330524,44.57976072
Mali,MLI,Age dependency ratio (% of working-age population),SP.POP.DPND,75.72313208,75.95559499,76.09272705,76.19385157,76.4157922,76.70524958,77.04566542,77.49460146,78.0296571,78.63149181,79.28052234,80.03264164,80.86745256,81.74011386,82.67115359,83.68517739,84.83548438,86.04035498,87.25217924,88.5254585,89.78217445,91.00391574,92.17724751,93.23453173,94.3121447,95.53979325,96.93219527,98.40103032,99.74651181,100.7779293,101.4136289,101.9102983,102.3071595,102.4576216,102.3807956,102.0973435,101.6933281,101.1868496,100.4764595,99.66112272,98.91671979,98.25080031,97.71211153,97.36332708,97.25035801,97.45401334,97.82043154,98.21262642,98.69179358,99.25299195,99.8923768,100.5984912,101.7429627,102.7135838,102.9974714,103.0946728,102.9354941,102.534843,102.0165375,101.3523429,100.4163182,99.32629389
Malta,MLT,Age dependency ratio (% of working-age population),SP.POP.DPND,76.67777609,74.69934525,72.34628994,69.82483112,67.20623751,64.71281174,62.45780052,60.5166622,58.81694529,57.27398648,55.93281467,54.81000358,53.71752974,52.69284989,51.83995254,51.05962501,50.4825414,50.09314538,49.80633259,49.65087734,49.62905207,49.66124916,49.73833536,49.997504,50.32694301,50.60204831,50.74818901,50.84181719,50.97804825,51.07494691,51.02296665,50.81970611,50.55164223,50.26203224,49.90141144,49.51392465,49.24709386,48.94649396,48.52777906,48.11218368,47.73280717,47.31387534,46.74812566,46.10562895,45.40855707,44.67388423,43.94573286,43.39661889,43.55662782,44.27064934,45.04900777,45.8016203,46.44919249,46.92519686,47.28433097,47.5312182,47.62668949,47.62350878,47.50152179,47.31892085,47.14564315,47.06152616
Myanmar,MMR,Age dependency ratio (% of working-age population),SP.POP.DPND,76.85369621,78.02266633,79.12881337,80.1682882,80.79780592,81.04358173,81.22262534,81.31290487,81.30348749,81.18949216,80.98149889,80.72303189,80.40910453,80.14832329,79.94026977,79.67275626,79.37177682,78.98186126,78.49175426,77.97326121,77.39911665,76.78750913,76.23210628,75.5953948,74.83407853,74.00912145,73.07668017,72.04282994,70.9247679,69.8283195,68.80726777,67.83992308,66.89745659,65.94019184,64.932995,63.87743489,62.8043952,61.67950458,60.47619588,59.24357524,58.08876527,57.10242216,56.30207998,55.61793006,54.91896301,54.16705323,53.39934495,52.64171402,51.82592932,51.02653619,50.31847615,49.61618775,48.92967241,48.29433796,47.79662869,47.43457463,47.10769707,46.77819637,46.4938411,46.29790951,46.1513276,46.00681431
Middle East & North Africa (excluding high income),MNA,Age dependency ratio (% of working-age population),SP.POP.DPND,88.37864623,89.48497406,90.39876448,91.18737944,91.71305414,92.062811,92.3990893,92.65354759,92.76251751,92.76805627,92.73369831,92.67683961,92.61337717,92.50021469,92.29260134,92.19619991,92.28904092,92.18541797,91.88117,91.61947064,91.37990832,90.70837102,90.10946656,89.97707946,89.82113167,89.63295887,89.41600864,89.15131581,88.79339181,88.25362839,87.26643543,85.94696805,84.89670325,84.04543203,82.87288043,81.09086657,79.0933149,76.90701579,74.62482373,72.36518805,70.16433539,68.06072739,66.19532596,64.46761219,62.80158566,61.30905096,59.87397575,58.52176774,57.56953266,56.97994051,56.59692918,56.55476244,56.81772121,57.29002422,57.89186226,58.42035576,58.704796,58.83894125,58.87383998,58.74864898,58.52687926,58.20337123
